Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/21 - 03:59:23.787828,121.6413,0.9872879,0.3135721,-0.7186002,1.179751,278.5734,1.312794,0.7955785,-0.1337807,-0.6069449,0.6761055,269.2765,357.8954
2018/06/21 - 03:59:23.798799,121.653,0.9870902,0.3134511,-0.7189239,1.197506,278.5858,1.295322,0.7960324,-0.1363712,-0.6076255,1.067699,269.4087,358.1064
2018/06/21 - 03:59:23.810766,121.6638,0.9869458,0.3134502,-0.7192562,1.236988,278.5601,1.263748,0.7966005,-0.1385574,-0.6084068,1.279988,269.5626,358.56
2018/06/21 - 03:59:23.821738,121.6753,0.986751,0.3134722,-0.7196522,1.269134,278.5567,1.25949,0.7973794,-0.1402902,-0.609252,1.260551,269.5489,358.9594
2018/06/21 - 03:59:23.832709,121.6859,0.986487,0.3134496,-0.7200128,1.225016,278.5112,1.320626,0.7983741,-0.1416229,-0.6101544,1.084012,269.3094,359.2019
2018/06/21 - 03:59:23.843678,121.6974,0.9864554,0.3135665,-0.7201384,1.157375,278.5141,1.335778,0.7997343,-0.1421883,-0.6111615,0.4535921,269.1606,359.4479
2018/06/21 - 03:59:23.854650,121.7084,0.9860902,0.3136567,-0.7205619,1.109005,278.4902,1.37672,0.800629,-0.1428016,-0.6124744,-0.003398019,269.1477,0.1078627
2018/06/21 - 03:59:23.865620,121.7194,0.9851908,0.3138077,-0.7213805,0.9867052,278.4156,1.495309,0.8012655,-0.1432561,-0.6136405,359.8581,269.1087,0.6588103
2018/06/21 - 03:59:23.876590,121.7303,0.9845542,0.3139942,-0.7219923,0.9281083,278.3618,1.568246,0.8021093,-0.1436009,-0.6145865,359.3251,269.1405,1.181081
2018/06/21 - 03:59:23.887561,121.7408,0.9839994,0.3140845,-0.7225484,0.8081396,278.2143,1.68838,0.8027997,-0.1436789,-0.6156204,358.7041,269.4193,2.045197
2018/06/21 - 03:59:23.897535,121.7521,0.9834087,0.3141416,-0.7232372,0.7288494,278.1317,1.757834,0.8031552,-0.1437194,-0.6165124,358.2544,269.6817,2.800924
2018/06/21 - 03:59:23.909502,121.7635,0.9829019,0.3141304,-0.7239224,0.69423,277.9562,1.779521,0.8033964,-0.1434155,-0.6172057,357.7964,269.7512,3.453009
2018/06/21 - 03:59:23.920495,121.7741,0.9822901,0.3140868,-0.7246186,0.6719297,277.8367,1.896467,0.803783,-0.142887,-0.6179896,357.1955,269.8649,4.271263
2018/06/21 - 03:59:23.932441,121.7858,0.9816757,0.3140507,-0.7253491,0.6709994,277.6918,1.940906,0.8041727,-0.1420986,-0.6188956,356.369,270.0053,5.423451
2018/06/21 - 03:59:23.942415,121.7967,0.9810093,0.314096,-0.7260988,0.6876383,277.5501,1.985991,0.8043652,-0.1412827,-0.619848,355.4235,270.3151,6.743548
2018/06/21 - 03:59:23.954401,121.8081,0.9803233,0.3139938,-0.726768,0.5721058,277.4069,2.13799,0.8045735,-0.1403444,-0.6209036,354.3351,270.5707,8.098819
2018/06/21 - 03:59:23.965352,121.8189,0.9797052,0.3139965,-0.727453,0.5331309,277.2565,2.247984,0.8045415,-0.1392892,-0.6218445,353.3697,270.6104,9.229545
2018/06/21 - 03:59:23.976324,121.83,0.9789593,0.3140112,-0.728207,0.4906526,277.0831,2.34473,0.8041227,-0.1383208,-0.6223949,352.9764,270.401,9.83417
2018/06/21 - 03:59:23.988328,121.8412,0.97833,0.3140417,-0.7289183,0.4353104,276.9379,2.463009,0.8033909,-0.1373401,-0.6226065,352.8135,270.4931,10.01334
2018/06/21 - 03:59:23.998265,121.8519,0.9777277,0.3140469,-0.7296423,0.3240482,276.7332,2.530446,0.8023154,-0.1364464,-0.6227369,352.8289,270.7362,9.829497
2018/06/21 - 03:59:24.010233,121.8637,0.9772334,0.314111,-0.7303166,0.2486909,276.4957,2.628804,0.8013441,-0.1356681,-0.6230028,352.8908,270.5937,9.903296
2018/06/21 - 03:59:24.020207,121.8741,0.9766659,0.314119,-0.7310561,0.1224727,276.3227,2.742637,0.8002934,-0.135068,-0.6232052,353.0482,270.3942,10.18669
2018/06/21 - 03:59:24.032197,121.886,0.9761956,0.3141995,-0.7317318,0.01294908,276.0911,2.807338,0.7991737,-0.1344701,-0.6233213,352.9798,270.4513,10.67352
2018/06/21 - 03:59:24.043145,121.8975,0.9757583,0.3142578,-0.7323361,359.8636,275.8489,2.897482,0.7977979,-0.1338571,-0.623368,352.955,270.624,11.3244
2018/06/21 - 03:59:24.054120,121.9078,0.9753914,0.3143869,-0.7330288,359.7517,275.6604,2.956166,0.7962124,-0.1332515,-0.6232988,352.8708,271.2281,11.96572
2018/06/21 - 03:59:24.070074,121.9194,0.9750066,0.3145197,-0.7336802,359.5737,275.4601,3.034622,0.7942039,-0.1326051,-0.622974,352.8664,272.6455,12.49703
2018/06/21 - 03:59:24.077054,121.9309,0.9747639,0.3147165,-0.7343233,359.3821,275.2495,3.068691,0.7925326,-0.1317955,-0.6227368,352.8427,273.5049,12.74451
2018/06/21 - 03:59:24.088026,121.9413,0.9744664,0.3149724,-0.7349061,359.1805,275.0443,3.184053,0.7910119,-0.1310799,-0.6226441,353.1056,273.9937,12.93483
2018/06/21 - 03:59:24.097998,121.9522,0.9741765,0.3153284,-0.7354316,358.9366,274.8033,3.272142,0.7905735,-0.1305635,-0.6231698,353.9528,272.7666,12.61103
2018/06/21 - 03:59:24.109966,121.9633,0.973993,0.3157485,-0.7360373,358.6184,274.6793,3.312732,0.7896578,-0.1299684,-0.6232875,354.7995,270.8713,11.58517
2018/06/21 - 03:59:24.120938,121.9747,0.9738138,0.3161208,-0.7365281,358.2555,274.4792,3.416651,0.7882519,-0.1295739,-0.6233798,355.4939,269.695,10.32534
2018/06/21 - 03:59:24.132906,121.9859,0.9736881,0.3165611,-0.7370478,357.8477,274.3486,3.476969,0.7866169,-0.1292193,-0.6233781,356.0875,269.4827,9.67055
2018/06/21 - 03:59:24.142879,121.9973,0.9736886,0.3170542,-0.7375149,357.4485,274.2198,3.573956,0.785026,-0.1288803,-0.6234884,356.398,269.9005,9.909399
2018/06/21 - 03:59:24.154847,122.0082,0.9736909,0.3175227,-0.7380284,357.0227,274.1409,3.670822,0.7847036,-0.1282929,-0.6246762,355.6989,270.0982,10.84371
2018/06/21 - 03:59:24.164820,122.0193,0.9737311,0.3180389,-0.7384481,356.6517,274.0036,3.783039,0.7844316,-0.1275797,-0.6248364,354.7951,269.0881,10.94497
2018/06/21 - 03:59:24.176806,122.0302,0.9738603,0.3185208,-0.7388642,356.2758,273.9448,3.894093,0.7834591,-0.1265993,-0.6246714,354.4366,269.2687,10.67125
2018/06/21 - 03:59:24.187759,122.0413,0.9739312,0.3189529,-0.7392946,355.9037,273.8694,4.010389,0.7825373,-0.125421,-0.62457,354.4136,269.9265,10.23553
2018/06/21 - 03:59:24.198729,122.0529,0.9741144,0.3193874,-0.7396821,355.5685,273.7399,4.075826,0.7821561,-0.1241816,-0.6248321,354.3914,269.3048,9.292688
2018/06/21 - 03:59:24.209723,122.0635,0.974197,0.3197748,-0.740068,355.1994,273.6484,4.222728,0.7819057,-0.1230402,-0.6253172,354.4262,268.3889,8.274381
2018/06/21 - 03:59:24.220693,122.0747,0.974344,0.3202628,-0.7404701,354.919,273.5103,4.296422,0.7816077,-0.1220388,-0.6258813,354.8264,267.3296,7.013199
2018/06/21 - 03:59:24.232638,122.0861,0.9745348,0.3206407,-0.7408099,354.5098,273.371,4.420711,0.781068,-0.1211443,-0.6263201,355.4695,266.3415,5.6736
2018/06/21 - 03:59:24.243609,122.0976,0.9746953,0.3211002,-0.7412195,354.178,273.2745,4.437022,0.7804589,-0.1203302,-0.6267931,356.1801,265.4008,4.284985
2018/06/21 - 03:59:24.254581,122.1082,0.9749079,0.3214858,-0.7414446,353.8064,273.1846,4.56083,0.7798906,-0.1194797,-0.6272659,356.4922,264.6465,3.25423
2018/06/21 - 03:59:24.266547,122.1199,0.9752037,0.3218699,-0.7417389,353.4698,273.1026,4.541932,0.7793002,-0.1184027,-0.6275665,356.403,264.3848,2.347611
2018/06/21 - 03:59:24.276521,122.1306,0.9755067,0.3222463,-0.7419248,353.1819,273.0167,4.697607,0.7789931,-0.1171331,-0.6278234,355.6519,264.6208,1.879753
2018/06/21 - 03:59:24.288512,122.1415,0.9757984,0.3226374,-0.7421707,352.8427,272.9695,4.722257,0.778913,-0.1157677,-0.6281565,354.6656,264.9681,1.630222
2018/06/21 - 03:59:24.298485,122.1525,0.9762191,0.323019,-0.7423066,352.4545,272.8846,4.808115,0.7788884,-0.1143552,-0.6286246,353.613,265.3055,1.630249
2018/06/21 - 03:59:24.310431,122.1634,0.9766285,0.323419,-0.7425142,352.0775,272.8146,4.822186,0.7785221,-0.1130273,-0.6292194,353.0709,265.268,1.521349
2018/06/21 - 03:59:24.320418,122.1749,0.9770628,0.3238744,-0.7426308,351.7575,272.7112,4.838582,0.7779364,-0.1119156,-0.6296075,352.9976,264.9698,1.287633
2018/06/21 - 03:59:24.332393,122.1858,0.9774733,0.3242801,-0.7427363,351.3526,272.6649,4.884478,0.7767926,-0.1112077,-0.6292521,353.638,265.6258,0.9208518
2018/06/21 - 03:59:24.343344,122.1976,0.9780075,0.3247702,-0.7427278,350.9131,272.5891,4.950166,0.7761544,-0.110309,-0.6290299,354.0461,266.077,0.1841546
2018/06/21 - 03:59:24.355334,122.2082,0.978546,0.3253181,-0.7427769,350.4579,272.4375,4.926157,0.77572,-0.1094446,-0.6289214,354.2437,266.0439,359.4757
2018/06/21 - 03:59:24.365284,122.2197,0.9790596,0.3257726,-0.7428131,349.9957,272.2491,5.000658,0.7749725,-0.1088662,-0.6289176,354.648,265.8683,359.0193
2018/06/21 - 03:59:24.377252,122.2305,0.9797602,0.3263007,-0.7428382,349.6698,271.9853,4.999237,0.7740362,-0.1082786,-0.6288757,355.2496,265.9062,358.5876
2018/06/21 - 03:59:24.388222,122.2417,0.980375,0.3267636,-0.742888,349.3129,271.723,4.968768,0.7734303,-0.1073756,-0.6286595,355.6202,266.003,357.8745
2018/06/21 - 03:59:24.399215,122.2533,0.9810908,0.3272047,-0.7429598,348.9829,271.4971,4.91981,0.7735199,-0.1063244,-0.6289558,355.3987,265.9145,357.3575
2018/06/21 - 03:59:24.410164,122.2638,0.9817775,0.327689,-0.7429962,348.7418,271.221,4.856165,0.7736865,-0.1053623,-0.6297833,355.1609,265.1996,357.3089
2018/06/21 - 03:59:24.421134,122.2751,0.9823301,0.3280733,-0.743002,348.3739,271.002,4.829169,0.7736915,-0.1043267,-0.6304603,355.0505,264.6766,357.0927
2018/06/21 - 03:59:24.433121,122.2865,0.9830002,0.3285275,-0.7428911,348.0544,270.7735,4.831094,0.7739248,-0.1031474,-0.6312248,354.5881,264.1716,357.0334
2018/06/21 - 03:59:24.443076,122.2974,0.9836295,0.3290136,-0.7427787,347.7343,270.5798,4.807908,0.7740215,-0.1018824,-0.6318493,354.1835,263.916,357.0469
2018/06/21 - 03:59:24.455046,122.3082,0.9841968,0.3294869,-0.7426152,347.4047,270.4033,4.758783,0.7740066,-0.1003649,-0.6322552,353.7715,263.9698,357.0186
2018/06/21 - 03:59:24.465018,122.3193,0.9847213,0.3299091,-0.742276,347.0491,270.2536,4.73832,0.7739901,-0.09847928,-0.6323436,353.2039,264.3511,356.9009
2018/06/21 - 03:59:24.476985,122.3306,0.9854181,0.3303408,-0.741917,346.7581,270.1641,4.757812,0.7739474,-0.09636661,-0.6322581,352.5909,264.795,356.6858
2018/06/21 - 03:59:24.489951,122.3426,0.9860787,0.3307664,-0.7415753,346.4462,270.0446,4.706561,0.7738929,-0.09377699,-0.6320285,351.9642,265.3775,356.4476
2018/06/21 - 03:59:24.498949,122.3528,0.9867324,0.3312233,-0.7410883,346.0982,269.9315,4.656318,0.7740871,-0.09092888,-0.6319947,351.3137,265.8234,356.2662
2018/06/21 - 03:59:24.510894,122.3649,0.987333,0.331693,-0.7406386,345.6944,269.8321,4.580881,0.7745774,-0.08778829,-0.6322112,350.7503,265.8754,356.1532
2018/06/21 - 03:59:24.520886,122.3749,0.987936,0.3321372,-0.7401409,345.2845,269.6682,4.507642,0.7753283,-0.08441107,-0.6324843,350.2664,265.6517,355.986
2018/06/21 - 03:59:24.532855,122.3858,0.9885756,0.3325757,-0.7396874,344.8925,269.5953,4.384944,0.7766175,-0.08038814,-0.6328112,349.6051,265.2544,355.7329
2018/06/21 - 03:59:24.543809,122.3976,0.9893209,0.3330688,-0.7391131,344.5723,269.5245,4.235115,0.7781298,-0.07595216,-0.6330244,348.6301,264.9771,355.4696
2018/06/21 - 03:59:24.555776,122.4089,0.9899758,0.333551,-0.7385271,344.2186,269.4734,4.101857,0.7801068,-0.07106237,-0.6332231,347.3334,264.6767,355.2484
2018/06/21 - 03:59:24.566746,122.4199,0.9906137,0.3340424,-0.7379389,343.8727,269.5092,3.94861,0.782102,-0.06623704,-0.633426,346.202,264.3661,355.0868
2018/06/21 - 03:59:24.576746,122.4306,0.991182,0.3344777,-0.7371911,343.4833,269.5165,3.834854,0.7842427,-0.06120696,-0.633599,345.1407,264.0995,354.9405
2018/06/21 - 03:59:24.588691,122.4419,0.9918792,0.335,-0.7364107,343.2077,269.5908,3.678654,0.7863443,-0.05617305,-0.6337165,344.044,263.9906,354.8601
2018/06/21 - 03:59:24.598690,122.4529,0.9925184,0.3354394,-0.7356473,342.8899,269.729,3.53412,0.7885816,-0.05100643,-0.6336251,342.8064,264.1785,354.7688
2018/06/21 - 03:59:24.610634,122.4642,0.9931801,0.3358524,-0.7349405,342.6047,269.8756,3.388436,0.7906949,-0.04590255,-0.6334377,341.5316,264.5923,354.7509
2018/06/21 - 03:59:24.621604,122.4756,0.9939204,0.3362351,-0.7341257,342.2848,269.982,3.249896,0.7926254,-0.04088107,-0.633184,340.3651,265.1135,354.8202
2018/06/21 - 03:59:24.633571,122.4868,0.9946561,0.3366416,-0.7333339,341.9992,270.1817,3.069337,0.7945831,-0.03592383,-0.6328046,339.258,265.7766,354.8466
2018/06/21 - 03:59:24.643545,122.4979,0.9952924,0.337039,-0.7325906,341.7143,270.4145,2.887092,0.7965537,-0.03106853,-0.6325154,338.3538,265.9513,354.8853
2018/06/21 - 03:59:24.655513,122.5088,0.9960899,0.3374043,-0.7317286,341.4318,270.621,2.726959,0.7986196,-0.02623024,-0.6321709,337.4877,265.7475,354.875
2018/06/21 - 03:59:24.667499,122.5203,0.9968269,0.3377663,-0.7308934,341.1381,270.8781,2.573586,0.8008313,-0.02148797,-0.6316447,336.5308,265.4641,354.6397
2018/06/21 - 03:59:24.676456,122.5305,0.9976003,0.3381414,-0.7300109,340.8875,271.1348,2.442678,0.8029168,-0.01697843,-0.6310155,335.649,265.2246,354.3751
2018/06/21 - 03:59:24.689442,122.5424,0.9983206,0.338528,-0.7291009,340.642,271.4406,2.303285,0.8048902,-0.01275661,-0.6301665,334.8861,265.0339,354.0862
2018/06/21 - 03:59:24.699396,122.5534,0.99903,0.3388824,-0.7282134,340.3798,271.7278,2.119729,0.8066336,-0.008771584,-0.6291224,334.1403,265.2238,353.7652
2018/06/21 - 03:59:24.712360,122.5654,0.9999582,0.339236,-0.7273711,340.2062,272.019,1.964072,0.8081669,-0.005071577,-0.6280005,333.4839,265.5954,353.5324
2018/06/21 - 03:59:24.721358,122.5753,1.000749,0.3395102,-0.7265041,339.9758,272.3142,1.849027,0.8096941,-0.00150755,-0.6268238,332.7014,266.0208,353.4113
2018/06/21 - 03:59:24.733304,122.5869,1.001623,0.3397557,-0.7256095,339.7859,272.5613,1.694996,0.8109517,0.001654429,-0.6255577,331.9639,266.6551,353.4456
2018/06/21 - 03:59:24.744275,122.5981,1.002248,0.3400047,-0.7248166,339.6019,272.9033,1.504997,0.8121029,0.004647789,-0.6242332,331.2625,267.3201,353.4455
2018/06/21 - 03:59:24.756243,122.6092,1.002958,0.3402767,-0.7239262,339.4451,273.2331,1.327083,0.8132881,0.007339519,-0.6229181,330.5902,267.7283,353.4632
2018/06/21 - 03:59:24.767214,122.6205,1.003695,0.3405484,-0.7230011,339.294,273.5563,1.154297,0.8142593,0.0096104,-0.6217514,330.0545,267.5878,353.6052
2018/06/21 - 03:59:24.779182,122.6333,1.004487,0.3408023,-0.722037,339.1454,273.878,0.9984699,0.8151112,0.01153656,-0.620645,329.7361,267.3652,353.6396
2018/06/21 - 03:59:24.792147,122.6449,1.00572,0.3412468,-0.7202839,338.7333,274.6129,0.6709318,0.8167037,0.01536709,-0.6185832,329.0241,266.8783,353.9583
2018/06/21 - 03:59:24.801123,122.6553,1.00586,0.3412517,-0.7202246,338.7502,274.6544,0.6957468,0.8161101,0.01459969,-0.6187083,329.4424,266.862,354.0517
2018/06/21 - 03:59:24.813091,122.6667,1.006609,0.3414733,-0.7192893,338.5815,275.0024,0.5649819,0.8163329,0.01583143,-0.6174816,329.409,267.105,354.1781
2018/06/21 - 03:59:24.844030,122.697,1.008093,0.3418803,-0.7175176,338.3207,275.6368,0.2474471,0.8166041,0.01672794,-0.6154483,329.0335,268.4408,353.8095
2018/06/21 - 03:59:24.854981,122.7081,1.009164,0.3422296,-0.7158859,338.0098,276.2707,359.8952,0.8173251,0.01908582,-0.6122859,328.5035,269.6459,353.6177
2018/06/21 - 03:59:24.860963,122.7154,1.009721,0.3424174,-0.7150723,337.9038,276.5648,359.7501,0.8180262,0.02093746,-0.6092994,327.9797,270.4874,353.6156
2018/06/21 - 03:59:24.868943,122.7225,1.010278,0.3425865,-0.7142772,337.7699,276.7988,359.5378,0.8183976,0.02146968,-0.6080097,327.7784,270.4528,353.7849
2018/06/21 - 03:59:24.877918,122.7326,1.010756,0.3427193,-0.7135182,337.6515,277.127,359.3835,0.8186534,0.02171357,-0.6069262,327.6844,270.186,354.0679
2018/06/21 - 03:59:24.891881,122.7446,1.011211,0.3428397,-0.712752,337.531,277.3719,359.2014,0.8185495,0.02177095,-0.6059896,327.7788,270.1086,354.4291
2018/06/21 - 03:59:24.900857,122.7548,1.011758,0.3429834,-0.7119678,337.4442,277.6296,359.0575,0.8183527,0.0218229,-0.6048127,328.0418,270.402,354.6641
2018/06/21 - 03:59:24.911827,122.7654,1.012277,0.3431261,-0.7112272,337.3421,277.9241,358.9246,0.8182123,0.02176656,-0.6034676,328.2573,270.9647,354.5424
2018/06/21 - 03:59:24.922799,122.7764,1.012913,0.3432637,-0.7105471,337.2365,278.1995,358.7704,0.8181252,0.02156331,-0.6019291,328.542,271.5298,354.1243
2018/06/21 - 03:59:24.934767,122.7877,1.013382,0.3433397,-0.7098467,337.0776,278.4632,358.6376,0.8179774,0.02143672,-0.6003892,328.7781,272.3324,353.6369
2018/06/21 - 03:59:24.944740,122.7985,1.014021,0.3434905,-0.7091251,337.0755,278.6425,358.5253,0.8180366,0.02112547,-0.5990404,328.9067,273.0014,353.2863
2018/06/21 - 03:59:24.955710,122.8094,1.014179,0.3434824,-0.7091777,337.0832,278.6417,358.5481,0.8181987,0.02068282,-0.5992908,328.8985,272.8802,353.329
2018/06/21 - 03:59:24.967678,122.8213,1.014664,0.3435665,-0.7085414,336.954,278.8477,358.399,0.8181335,0.02031177,-0.5982134,329.0303,273.4241,353.2543
2018/06/21 - 03:59:24.978332,122.8319,1.0152,0.3436934,-0.7079005,336.9018,279.0578,358.3211,0.8182534,0.01974938,-0.5974611,329.0378,273.9967,353.4583
2018/06/21 - 03:59:24.989302,122.843,1.015501,0.3437315,-0.7073031,336.7514,279.2855,358.2367,0.8182272,0.01915886,-0.5969971,328.9534,274.662,354.0376
2018/06/21 - 03:59:24.998280,122.8528,1.015919,0.3438388,-0.7067572,336.7,279.481,358.0746,0.8183034,0.01837745,-0.5965953,328.8914,275.0322,354.7903
2018/06/21 - 03:59:25.010246,122.8637,1.016285,0.343864,-0.7061492,336.6008,279.6156,358.0297,0.8182368,0.01743847,-0.5962814,329.1655,275.1886,355.4344
2018/06/21 - 03:59:25.020244,122.8743,1.01667,0.3439234,-0.7055883,336.5404,279.7932,358.0161,0.8179921,0.01655044,-0.5957832,329.5353,275.2193,355.6648
2018/06/21 - 03:59:25.032210,122.8853,1.017088,0.3440327,-0.7051079,336.4964,279.9911,357.9204,0.817674,0.01570912,-0.5951132,329.9471,275.4241,355.6196
2018/06/21 - 03:59:25.042162,122.8966,1.017548,0.344139,-0.7046135,336.4435,280.1379,357.8116,0.8175153,0.01492885,-0.5943012,330.2926,275.7581,355.4438
2018/06/21 - 03:59:25.053132,122.9072,1.018005,0.3442334,-0.7041516,336.3807,280.3512,357.7016,0.8177931,0.01411528,-0.59355,330.27,276.0337,355.2592
2018/06/21 - 03:59:25.069112,122.9186,1.018362,0.3442909,-0.7036501,336.2772,280.5519,357.633,0.8180613,0.01329885,-0.5928768,330.1728,276.1588,355.185
2018/06/21 - 03:59:25.076637,122.9303,1.018802,0.3443906,-0.7031927,336.271,280.809,357.5544,0.8182597,0.01239368,-0.5922042,330.1656,276.3578,355.1223
2018/06/21 - 03:59:25.087599,122.941,1.019162,0.3444347,-0.7027427,336.154,281.0067,357.4612,0.8183497,0.0114423,-0.5915966,330.2907,276.688,355.1542
2018/06/21 - 03:59:25.097573,122.9514,1.019579,0.3445378,-0.7023044,336.1075,281.1971,357.4238,0.8184896,0.01037471,-0.5912626,330.4191,276.7961,355.3917
2018/06/21 - 03:59:25.109540,122.9627,1.019841,0.3445677,-0.701837,335.9666,281.386,357.4015,0.8186698,0.009237459,-0.5910761,330.6337,276.3315,355.7602
2018/06/21 - 03:59:25.119514,122.974,1.02013,0.3446556,-0.7014526,335.9237,281.6077,357.3389,0.818794,0.008116283,-0.5908913,330.9369,275.5833,356.0847
2018/06/21 - 03:59:25.131482,122.9847,1.020342,0.3446807,-0.7010616,335.8772,281.8224,357.346,0.8188558,0.007026141,-0.590646,331.2889,274.8425,356.2592
2018/06/21 - 03:59:25.141454,122.996,1.020627,0.3447073,-0.7007041,335.8492,281.9556,357.245,0.8188295,0.005948232,-0.590271,331.7099,274.1479,356.2037
2018/06/21 - 03:59:25.153424,123.0071,1.020937,0.3447009,-0.7003609,335.855,282.1259,357.2243,0.8186747,0.004988472,-0.5895113,332.1536,273.9999,355.9839
2018/06/21 - 03:59:25.164407,123.0188,1.021211,0.3446657,-0.7000099,335.8384,282.2816,357.1975,0.8185512,0.00408216,-0.588453,332.3908,274.5447,355.6608
2018/06/21 - 03:59:25.176362,123.0299,1.021512,0.3446168,-0.6996996,335.8307,282.4689,357.1328,0.8184009,0.00317033,-0.587377,332.4129,275.4827,355.5358
2018/06/21 - 03:59:25.187332,123.0404,1.021719,0.3445728,-0.6993374,335.8671,282.6047,357.1136,0.8181596,0.002199025,-0.5864195,332.4922,276.0044,355.6446
2018/06/21 - 03:59:25.197306,123.0517,1.021895,0.3445684,-0.6990736,335.938,282.8382,357.084,0.8178722,0.001206685,-0.5854457,332.6966,276.3175,355.6803
2018/06/21 - 03:59:25.209274,123.0631,1.022055,0.3444814,-0.6987683,335.9309,282.9802,357.0648,0.8175749,0.0002440876,-0.5843734,333.0681,276.4858,355.5631
2018/06/21 - 03:59:25.219247,123.074,1.022211,0.3445036,-0.6985335,336.0423,283.1716,357.0376,0.8172716,-0.0007370685,-0.583264,333.484,276.4709,355.2816
2018/06/21 - 03:59:25.232231,123.0855,1.022259,0.3444374,-0.6982579,336.0483,283.3349,357.0339,0.8170738,-0.001837629,-0.5822536,333.9259,276.0354,354.9271
2018/06/21 - 03:59:25.242205,123.0962,1.022331,0.3443873,-0.6979966,336.1042,283.4797,357.0953,0.8168841,-0.003057233,-0.5814518,334.4095,275.3104,354.6605
2018/06/21 - 03:59:25.254154,123.1077,1.022452,0.3443589,-0.6978427,336.1978,283.6202,357.0801,0.8166,-0.004343868,-0.5808117,335.0124,274.341,354.3828
2018/06/21 - 03:59:25.265124,123.1186,1.022495,0.3443058,-0.6976652,336.2406,283.6794,357.0472,0.816417,-0.005526582,-0.5800009,335.5141,273.7327,353.9327
2018/06/21 - 03:59:25.276118,123.1299,1.022484,0.3441777,-0.6974855,336.2827,283.7643,357.1344,0.8163458,-0.006640877,-0.5790563,335.7902,273.5469,353.4023
2018/06/21 - 03:59:25.289061,123.1425,1.022569,0.3441489,-0.697395,336.4343,283.8478,357.1356,0.8162377,-0.007729102,-0.578048,335.9092,274.0268,352.9692
2018/06/21 - 03:59:25.299034,123.1529,1.022625,0.3440459,-0.6972705,336.4973,283.9238,357.1904,0.8160139,-0.008861291,-0.5772746,336.0415,274.8131,352.9067
2018/06/21 - 03:59:25.310026,123.1633,1.022715,0.3439751,-0.6971393,336.6161,283.9361,357.2274,0.81576,-0.01003298,-0.5767865,336.0513,275.4813,353.1796
2018/06/21 - 03:59:25.319978,123.1743,1.022589,0.3438279,-0.6970305,336.6517,283.9897,357.2784,0.8156055,-0.01121457,-0.576338,336.0222,275.891,353.432
2018/06/21 - 03:59:25.333959,123.1864,1.022607,0.3437067,-0.6969336,336.759,284.0004,357.3135,0.8155783,-0.01249704,-0.5762643,335.9325,276.0859,353.9141
2018/06/21 - 03:59:25.342916,123.1968,1.022567,0.3435975,-0.6969063,336.8255,284.024,357.2882,0.8155104,-0.01386963,-0.5761973,336.035,276.0037,354.2185
2018/06/21 - 03:59:25.354904,123.208,1.022558,0.3435041,-0.6968807,336.9783,284.0255,357.3272,0.8153776,-0.01524498,-0.5760692,336.2919,275.7968,354.3474
2018/06/21 - 03:59:25.363861,123.2183,1.02246,0.3433494,-0.6968772,337.0819,283.9983,357.3314,0.8152243,-0.01659936,-0.5759139,336.636,275.5993,354.3445
2018/06/21 - 03:59:25.375837,123.2295,1.022254,0.3431846,-0.6968858,337.2312,283.9934,357.4236,0.8150783,-0.01809192,-0.5759126,337.1311,275.2309,354.1353
