Date and clock time (yyyy/MM/dd - hh:mm:ss.ffffff):,Gameplay Time (s):,Headset position x:,Headset position y:,Headset position z:,Headset rotation x:,Headset rotation y:,Headset rotation z:,Right Hand Position x:,Right Hand Position y:,Right Hand Position z:,Right Hand rotation x:,Right Hand rotation y:,Right Hand rotation z:
2018/06/21 - 03:57:58.672734,38.61527,0.9733343,0.3313766,-0.6662154,349.9122,328.8626,357.0423,0.8738137,0.005157079,-0.268273,339.183,337.46,354.2481
2018/06/21 - 03:57:58.683704,38.62683,0.9741688,0.3316063,-0.6661405,349.6563,329.5667,357.0623,0.8787982,0.00705124,-0.2644088,339.1421,338.076,353.9639
2018/06/21 - 03:57:58.695671,38.6384,0.97514,0.3318433,-0.6661282,349.5559,330.2702,357.1331,0.8835937,0.008349642,-0.2610957,339.1527,338.4364,353.9579
2018/06/21 - 03:57:58.706642,38.64922,0.9761134,0.3320622,-0.6661767,349.5504,330.9796,357.2547,0.8882161,0.009386183,-0.2578658,339.16,338.9812,354.092
2018/06/21 - 03:57:58.716616,38.6601,0.9769269,0.3322678,-0.6661783,349.4221,331.7367,357.3511,0.8924248,0.009983633,-0.2550172,339.2923,339.6748,354.3069
2018/06/21 - 03:57:58.729581,38.67143,0.9777348,0.3325123,-0.6661347,349.2384,332.3128,357.4651,0.8965222,0.0105676,-0.2523964,339.3661,340.1864,354.4427
2018/06/21 - 03:57:58.739554,38.68296,0.9783907,0.3328363,-0.6661338,349.0618,332.8877,357.4852,0.9005288,0.01089852,-0.2502813,339.3402,340.557,354.4526
2018/06/21 - 03:57:58.751522,38.69358,0.9790291,0.3330515,-0.666091,348.8505,333.4697,357.529,0.9045664,0.01130035,-0.2482455,339.2952,341.0795,354.3913
2018/06/21 - 03:57:58.761496,38.705,0.979628,0.3332537,-0.6660942,348.7468,333.99,357.5542,0.9084335,0.0115752,-0.246636,339.1989,341.6174,354.3353
2018/06/21 - 03:57:58.773464,38.71604,0.980188,0.3334105,-0.6660476,348.6214,334.5212,357.6041,0.9120842,0.0117768,-0.2454036,339.0613,342.0272,354.3132
2018/06/21 - 03:57:58.785432,38.72795,0.9807808,0.3335887,-0.6660511,348.5424,335.0446,357.6423,0.9154186,0.01178007,-0.2444075,338.9797,342.2846,354.4672
2018/06/21 - 03:57:58.796403,38.73849,0.981373,0.3337214,-0.6659912,348.3901,335.4752,357.6669,0.9185569,0.01168349,-0.2433876,339.016,342.5739,354.6709
2018/06/21 - 03:57:58.807374,38.7495,0.9818432,0.3338897,-0.6659636,348.3176,335.8271,357.7518,0.9215714,0.01145202,-0.2425992,339.1281,342.8879,354.7728
2018/06/21 - 03:57:58.817346,38.76062,0.9822679,0.3340071,-0.6659265,348.2476,336.1658,357.8313,0.9246674,0.01116344,-0.2418904,339.2634,343.1967,354.7099
2018/06/21 - 03:57:58.829314,38.77182,0.9826401,0.3340994,-0.6659119,348.2194,336.4175,357.8438,0.9274527,0.01075087,-0.2414226,339.4,343.5657,354.4848
2018/06/21 - 03:57:58.839288,38.78234,0.9830829,0.334163,-0.665907,348.209,336.6283,357.8206,0.9300411,0.01027071,-0.2410277,339.5517,343.8421,354.3883
2018/06/21 - 03:57:58.851256,38.79382,0.9834913,0.3341216,-0.6658958,348.2046,336.9033,357.827,0.9323556,0.009688861,-0.2407987,339.7582,344.1636,354.3053
2018/06/21 - 03:57:58.862227,38.80552,0.9839342,0.334159,-0.6659183,348.2444,337.1546,357.7878,0.9345344,0.009068608,-0.2407027,339.8933,344.5172,354.2087
2018/06/21 - 03:57:58.875871,38.81826,0.9844317,0.334206,-0.6659428,348.2625,337.3466,357.7377,0.9366174,0.008407894,-0.2406755,340.0039,344.7749,354.1404
2018/06/21 - 03:57:58.885817,38.82876,0.9848449,0.3342634,-0.6659709,348.215,337.5852,357.7057,0.9385025,0.0076532,-0.2407736,340.162,344.9381,354.1064
2018/06/21 - 03:57:58.895790,38.83858,0.9853063,0.3343434,-0.665979,348.1819,337.7531,357.7223,0.9401741,0.00691973,-0.2408478,340.3839,345.0847,353.9865
2018/06/21 - 03:57:58.906761,38.8491,0.9857366,0.3343644,-0.6660262,348.1274,337.9216,357.7677,0.9418538,0.006019369,-0.2411904,340.5672,345.093,353.8438
2018/06/21 - 03:57:58.919726,38.86069,0.9861482,0.3344413,-0.6661206,348.1004,338.0262,357.7353,0.9432886,0.005000508,-0.2417463,340.7449,345.1318,353.6768
2018/06/21 - 03:57:58.930698,38.87289,0.9865378,0.3345043,-0.6662621,348.0888,338.118,357.7455,0.9445774,0.004030287,-0.2423133,340.9189,345.0839,353.5545
2018/06/21 - 03:57:58.941667,38.88328,0.986984,0.334513,-0.6663393,348.0324,338.2187,357.7842,0.9457566,0.003012385,-0.2430944,341.1418,344.9911,353.3298
2018/06/21 - 03:57:58.956627,38.8937,0.9874101,0.3345535,-0.6664887,348.0481,338.3631,357.8004,0.946768,0.002019058,-0.2439818,341.2681,344.8512,353.1965
2018/06/21 - 03:57:58.962611,38.90619,0.9878469,0.3345519,-0.6667001,348.0565,338.4628,357.7522,0.9474069,0.00106127,-0.2451437,341.3617,344.4788,353.2259
2018/06/21 - 03:57:58.973582,38.91558,0.9882691,0.3345868,-0.6669209,348.0603,338.5177,357.6722,0.9481872,0.0002238477,-0.2462754,341.422,344.1975,353.2139
2018/06/21 - 03:57:58.983387,38.92645,0.9886605,0.3346582,-0.667146,348.0247,338.5705,357.6084,0.9488664,-0.000527079,-0.2474436,341.3457,344.061,353.2944
2018/06/21 - 03:57:58.995355,38.93822,0.9890522,0.334825,-0.6674011,347.9828,338.6357,357.5988,0.9494496,-0.001207909,-0.248678,341.2142,344.0458,353.4346
2018/06/21 - 03:57:59.006326,38.94921,0.9894407,0.3348795,-0.6675619,347.8114,338.6683,357.5417,0.9500396,-0.001849524,-0.2498956,341.144,343.9073,353.5305
2018/06/21 - 03:57:59.017297,38.96054,0.9897839,0.3349729,-0.6678444,347.7616,338.7772,357.4564,0.9506838,-0.002349844,-0.2510576,341.1,343.6921,353.5587
2018/06/21 - 03:57:59.030262,38.97291,0.9901909,0.335044,-0.668163,347.7632,338.7987,357.3159,0.9513428,-0.002742283,-0.2520098,341.149,343.784,353.4867
2018/06/21 - 03:57:59.041232,38.98375,0.9906555,0.3350985,-0.6684943,347.8137,338.8341,357.2531,0.9520595,-0.003039925,-0.2529499,341.1823,344.0903,353.4277
2018/06/21 - 03:57:59.051225,38.99388,0.9910446,0.3351379,-0.6687452,347.7737,338.9059,357.1457,0.9526456,-0.003243498,-0.2540136,341.1638,344.1761,353.4666
2018/06/21 - 03:57:59.062177,39.00532,0.9914793,0.3352404,-0.669075,347.8001,338.9587,357.0253,0.9531522,-0.003208207,-0.2552024,341.067,343.9638,353.5089
2018/06/21 - 03:57:59.073148,39.01598,0.991838,0.3353113,-0.6694397,347.7873,338.9863,356.9584,0.9537103,-0.003060015,-0.2564125,340.9804,343.7191,353.4437
2018/06/21 - 03:57:59.083655,39.02694,0.9920563,0.3353265,-0.6697248,347.7505,338.9353,356.9704,0.9543056,-0.002664547,-0.257681,340.8927,343.4779,353.2776
2018/06/21 - 03:57:59.095622,39.0382,0.9923271,0.3354774,-0.6702886,347.7578,338.7752,356.859,0.9549303,-0.002117079,-0.2589633,340.802,343.3651,353.057
2018/06/21 - 03:57:59.106614,39.04934,0.9925379,0.3355016,-0.6707284,347.721,338.6171,356.7795,0.9555253,-0.001492387,-0.2603255,340.6914,343.2855,352.7937
2018/06/21 - 03:57:59.117577,39.06032,0.9926614,0.3355672,-0.6712489,347.748,338.5172,356.6197,0.9560341,-0.0009141229,-0.261808,340.5472,343.2186,352.5304
2018/06/21 - 03:57:59.129531,39.07184,0.9928659,0.3356386,-0.6717558,347.7929,338.3206,356.483,0.9562876,-0.000365123,-0.2635744,340.3779,343.2278,352.3236
2018/06/21 - 03:57:59.139505,39.08222,0.993004,0.3356999,-0.6722257,347.8522,338.1251,356.376,0.9561853,5.619591E-05,-0.2655626,340.2097,343.298,352.1776
2018/06/21 - 03:57:59.151472,39.09377,0.9931595,0.335737,-0.6726647,347.9362,337.8481,356.3149,0.9555597,0.0001718831,-0.26803,340.094,343.3474,352.033
2018/06/21 - 03:57:59.161447,39.10506,0.9932628,0.3358304,-0.6731458,348.0258,337.6133,356.2285,0.9545336,2.431357E-05,-0.2707973,340.0469,343.182,351.8974
2018/06/21 - 03:57:59.173424,39.11611,0.99345,0.335957,-0.6736888,348.0645,337.3626,356.1281,0.9528294,-0.0005878157,-0.2741922,340.1148,342.6631,351.7484
2018/06/21 - 03:57:59.186379,39.12888,0.9936908,0.3360543,-0.6742004,348.0287,337.1846,356.1493,0.9506921,-0.001510812,-0.2779556,340.236,341.9395,351.6133
2018/06/21 - 03:57:59.196368,39.13948,0.9939705,0.3361965,-0.6747465,347.9933,337.0288,356.0975,0.9476485,-0.003074451,-0.2824616,340.4709,340.8725,351.5818
2018/06/21 - 03:57:59.207323,39.1499,0.9941985,0.3363544,-0.6752877,347.93,336.8804,356.0481,0.9442601,-0.005047103,-0.2872803,340.7587,339.6757,351.7
2018/06/21 - 03:57:59.217316,39.1603,0.9943604,0.3365002,-0.6758092,347.8709,336.7399,356.0627,0.9400551,-0.007927591,-0.2928123,341.124,338.1098,352.1089
2018/06/21 - 03:57:59.229265,39.17217,0.9946221,0.3366652,-0.6764201,347.8762,336.5473,356.0726,0.9355552,-0.01119096,-0.2985671,341.4792,336.4193,352.8331
2018/06/21 - 03:57:59.239238,39.18271,0.994673,0.3367573,-0.6769052,347.8113,336.3542,356.1433,0.9303555,-0.01503584,-0.3049673,341.7427,334.343,354.1589
2018/06/21 - 03:57:59.251205,39.19379,0.9946488,0.3368579,-0.6774355,347.8207,336.1078,356.2086,0.9252364,-0.01887965,-0.3114901,341.8086,332.1802,355.7085
2018/06/21 - 03:57:59.262177,39.20538,0.9945951,0.3368762,-0.6779145,347.7975,335.796,356.267,0.9204339,-0.02311694,-0.3181077,341.7382,330.0497,357.4028
2018/06/21 - 03:57:59.274167,39.21634,0.9944774,0.3368913,-0.6784293,347.8381,335.4865,356.3247,0.9164892,-0.02728795,-0.3242527,341.541,328.4675,358.6209
2018/06/21 - 03:57:59.284118,39.22712,0.9943539,0.3368978,-0.6788867,347.8603,335.1621,356.3586,0.9130808,-0.03129505,-0.3298012,341.363,327.5066,359.2097
2018/06/21 - 03:57:59.297083,39.2394,0.994207,0.336814,-0.6792315,347.7779,334.8335,356.4007,0.9098809,-0.0354106,-0.3346875,341.4049,327.1395,359.2844
2018/06/21 - 03:57:59.308054,39.25043,0.9940298,0.3368715,-0.6795906,347.8033,334.4682,356.4906,0.906602,-0.03994984,-0.3389626,341.992,327.2894,358.8347
2018/06/21 - 03:57:59.318027,39.26085,0.9937978,0.3368885,-0.679886,347.7345,334.1294,356.5641,0.9027584,-0.04491684,-0.3433003,343.1331,327.0514,358.3706
2018/06/21 - 03:57:59.329995,39.27201,0.9936386,0.3369374,-0.6802,347.7205,333.7524,356.7071,0.8984843,-0.04980118,-0.3479521,344.3938,326.0701,358.1756
2018/06/21 - 03:57:59.339969,39.28311,0.993351,0.3370356,-0.680537,347.7511,333.3945,356.7845,0.8941715,-0.05460223,-0.3528873,345.5712,324.7026,357.9763
2018/06/21 - 03:57:59.353931,39.29549,0.9931301,0.3370278,-0.6808427,347.7907,332.9351,356.9451,0.8899179,-0.05928436,-0.3582041,346.6294,323.0516,357.9973
2018/06/21 - 03:57:59.362907,39.30523,0.9928945,0.3369696,-0.6811426,347.8414,332.4723,356.9643,0.8859912,-0.06344624,-0.3634889,347.4801,321.3893,358.3204
2018/06/21 - 03:57:59.374875,39.31636,0.9926413,0.336894,-0.6813611,347.895,332.0439,356.9662,0.8826569,-0.06711207,-0.368398,347.9637,320.2195,358.4215
2018/06/21 - 03:57:59.384849,39.32753,0.9925656,0.3367721,-0.6815383,347.9335,331.6748,356.9951,0.8798314,-0.07035475,-0.3729275,348.1287,319.6248,358.3672
2018/06/21 - 03:57:59.396818,39.3388,0.9925225,0.3367678,-0.6816724,347.9565,331.317,357.0036,0.8774659,-0.07313211,-0.3767833,348.2216,319.7012,358.1555
2018/06/21 - 03:57:59.406791,39.34882,0.9924542,0.3367866,-0.6817625,347.9564,330.9472,357.1319,0.8747586,-0.07607159,-0.3804661,348.6916,319.5758,357.9216
2018/06/21 - 03:57:59.417761,39.36042,0.992317,0.3368145,-0.68185,347.9251,330.5284,357.22,0.8719254,-0.07895541,-0.3842058,349.2547,319.1194,357.6495
2018/06/21 - 03:57:59.428731,39.37129,0.9921641,0.3368227,-0.6819278,347.9114,330.0338,357.3438,0.8690946,-0.08173268,-0.3877896,349.7932,318.185,357.652
2018/06/21 - 03:57:59.439702,39.38257,0.9918977,0.3368243,-0.6820062,347.9415,329.5453,357.53,0.8663896,-0.08434644,-0.3909489,350.3375,317.312,357.9564
2018/06/21 - 03:57:59.450673,39.39371,0.9915509,0.3368001,-0.6820554,347.9825,328.9832,357.781,0.8641276,-0.08636989,-0.3932686,350.7221,316.9135,358.1827
2018/06/21 - 03:57:59.461643,39.4047,0.9911143,0.336828,-0.6821563,348.1205,328.3438,358.0081,0.8618811,-0.08840553,-0.3956451,351.0084,316.6073,358.1905
2018/06/21 - 03:57:59.473612,39.41566,0.9905587,0.3367123,-0.6821488,348.1826,327.735,358.2612,0.8603807,-0.08976791,-0.3968211,351.0791,316.5689,357.9919
2018/06/21 - 03:57:59.485580,39.42777,0.9901398,0.336558,-0.6822039,348.3367,327.0794,358.3321,0.8592167,-0.0908497,-0.3971342,351.3484,316.435,357.6054
2018/06/21 - 03:57:59.497548,39.43943,0.9897625,0.3363175,-0.6821532,348.4637,326.5243,358.4223,0.8577836,-0.09207591,-0.3978212,351.6636,316.252,357.31
2018/06/21 - 03:57:59.507521,39.44939,0.9893999,0.3361149,-0.6820598,348.6071,326.0416,358.5444,0.8563941,-0.09324051,-0.3984537,351.9595,316.0724,357.014
2018/06/21 - 03:57:59.518491,39.46113,0.9891309,0.3359595,-0.6819757,348.7666,325.6658,358.6968,0.8553854,-0.09403838,-0.3985968,352.2922,315.9232,356.6613
2018/06/21 - 03:57:59.529462,39.47188,0.9887677,0.3357965,-0.6818453,348.8646,325.3306,358.8706,0.8541986,-0.09481675,-0.3990429,352.6071,315.7214,356.397
2018/06/21 - 03:57:59.539436,39.48203,0.9885575,0.3356618,-0.6817247,348.9594,324.906,359.0205,0.8530949,-0.09552412,-0.3995807,352.8589,315.4641,356.206
2018/06/21 - 03:57:59.551403,39.49359,0.988327,0.3355176,-0.6815917,349.0067,324.6215,359.2018,0.8521551,-0.09620523,-0.4002921,353.0565,315.1425,356.0929
2018/06/21 - 03:57:59.561377,39.50437,0.9880883,0.3353932,-0.6814306,349.0365,324.4035,359.4119,0.8510816,-0.09700845,-0.4011767,353.2789,314.7829,356.0402
2018/06/21 - 03:57:59.573345,39.51587,0.987977,0.3353018,-0.6812653,349.0307,324.1669,359.7068,0.8500686,-0.09789208,-0.4024414,353.5175,314.2935,356.1376
2018/06/21 - 03:57:59.583318,39.52687,0.9878546,0.3352776,-0.6812145,349.0125,323.9171,0.02977453,0.8488973,-0.09883265,-0.4038492,353.7016,313.756,356.2597
2018/06/21 - 03:57:59.596283,39.53828,0.9876964,0.335302,-0.6812343,348.9869,323.5727,0.3314413,0.8477778,-0.09989658,-0.4055443,353.838,313.1094,356.5239
2018/06/21 - 03:57:59.607254,39.54945,0.9874167,0.3352217,-0.6812818,348.8358,323.2013,0.6198448,0.846673,-0.1009845,-0.4072748,353.9254,312.5011,356.869
2018/06/21 - 03:57:59.617227,39.56035,0.9871569,0.3351961,-0.6815258,348.7493,322.7747,0.751077,0.8456345,-0.1021528,-0.4091556,353.9773,311.9586,357.3051
2018/06/21 - 03:57:59.629196,39.57156,0.9867321,0.3351593,-0.6817414,348.7123,322.3812,0.8339872,0.844649,-0.1033103,-0.4110339,354.0356,311.4594,357.6596
2018/06/21 - 03:57:59.640166,39.58303,0.986428,0.3351007,-0.6819813,348.6862,321.9756,0.9255537,0.8437807,-0.1045831,-0.4130579,354.0367,310.979,357.9322
2018/06/21 - 03:57:59.652134,39.59416,0.9861305,0.3350852,-0.6822233,348.6783,321.5802,1.126581,0.8429061,-0.1061024,-0.4151723,354.1385,310.4796,358.0943
2018/06/21 - 03:57:59.662107,39.60535,0.9857996,0.3350457,-0.6823922,348.575,321.1093,1.389176,0.8418913,-0.10777,-0.4173435,354.3441,309.919,358.2082
2018/06/21 - 03:57:59.674075,39.61609,0.9854223,0.3351481,-0.682691,348.4927,320.6087,1.583781,0.8408023,-0.1097621,-0.4197668,354.6657,309.303,358.3016
2018/06/21 - 03:57:59.684054,39.6274,0.9850048,0.3352629,-0.6829183,348.3949,320.093,1.845672,0.8395765,-0.1118614,-0.4223433,355.0177,308.7119,358.4292
2018/06/21 - 03:57:59.696017,39.63869,0.9845158,0.3353589,-0.6830894,348.1821,319.5029,2.116523,0.8383222,-0.1140551,-0.425142,355.3548,308.0814,358.5739
2018/06/21 - 03:57:59.706988,39.64949,0.9839996,0.3355197,-0.683457,348.0565,318.9392,2.248736,0.8371022,-0.1163928,-0.4282975,355.6729,307.3737,358.7569
2018/06/21 - 03:57:59.716961,39.66053,0.9834388,0.3355837,-0.6837924,347.9317,318.3361,2.48545,0.8357528,-0.1185112,-0.4313178,355.9778,306.7166,358.9298
2018/06/21 - 03:57:59.729926,39.67215,0.9828404,0.3355831,-0.6841091,347.8062,317.6828,2.685444,0.8344578,-0.1205413,-0.4343697,356.2202,306.1069,359.0042
2018/06/21 - 03:57:59.739899,39.68306,0.9822543,0.3356143,-0.6844772,347.7876,317.0718,2.889974,0.8332154,-0.1224492,-0.4373133,356.4549,305.5408,358.9667
2018/06/21 - 03:57:59.750870,39.69381,0.9816519,0.3355304,-0.6848081,347.7444,316.4222,3.129546,0.8317953,-0.1242542,-0.4402261,356.7447,305.0452,358.786
2018/06/21 - 03:57:59.761849,39.70532,0.9811045,0.335478,-0.6851847,347.7634,315.6863,3.339609,0.8302227,-0.1260535,-0.4431148,357.0965,304.5698,358.5699
2018/06/21 - 03:57:59.773810,39.71617,0.9805767,0.3353831,-0.6855819,347.8373,314.9669,3.646953,0.8285552,-0.1278281,-0.4460807,357.4696,304.0291,358.4013
2018/06/21 - 03:57:59.783782,39.72726,0.9799575,0.3353979,-0.6859651,347.9151,314.1652,3.870209,0.8267682,-0.1294175,-0.4491515,357.7621,303.3877,358.2798
2018/06/21 - 03:57:59.796748,39.7389,0.9791973,0.3352531,-0.6862988,347.8332,313.3829,4.062967,0.8249844,-0.1308652,-0.4521704,358.0171,302.7353,358.1874
2018/06/21 - 03:57:59.807718,39.75003,0.9784909,0.3352483,-0.6867449,347.9217,312.6553,4.174386,0.823065,-0.132141,-0.4551639,358.24,302.137,358.1335
2018/06/21 - 03:57:59.817691,39.7607,0.9778078,0.3351153,-0.6870986,347.9077,311.9526,4.334095,0.8210946,-0.1331065,-0.458087,358.4133,301.5425,358.103
2018/06/21 - 03:57:59.829659,39.772,0.9772312,0.3350179,-0.687479,347.9476,311.2692,4.470103,0.8192752,-0.1338526,-0.4609286,358.4677,300.9448,357.9966
2018/06/21 - 03:57:59.839633,39.78287,0.9766526,0.3348968,-0.687803,347.9804,310.6091,4.71668,0.8174146,-0.1342455,-0.4635784,358.3761,300.4871,357.8429
2018/06/21 - 03:57:59.851601,39.79401,0.9760786,0.3347896,-0.6881676,347.9903,309.8933,4.756613,0.8153695,-0.1345214,-0.4661656,358.3878,300.0775,357.7304
2018/06/21 - 03:57:59.861578,39.8051,0.9755763,0.3346944,-0.6884963,348.0367,309.1982,4.864284,0.8132695,-0.1347471,-0.4687552,358.4278,299.6053,357.6151
2018/06/21 - 03:57:59.874539,39.81676,0.9751064,0.3346181,-0.6888531,348.0518,308.6061,4.923714,0.8110775,-0.1347416,-0.4713245,358.4401,299.0765,357.4585
2018/06/21 - 03:57:59.884518,39.82739,0.9747425,0.3345712,-0.6891694,348.0578,307.9976,4.971842,0.8089331,-0.134716,-0.4739519,358.4637,298.5388,357.3257
2018/06/21 - 03:57:59.895484,39.83841,0.9743893,0.3346056,-0.6895334,348.1092,307.4553,4.939124,0.8067397,-0.1344634,-0.476645,358.4619,297.956,357.2579
2018/06/21 - 03:57:59.907451,39.84941,0.9739441,0.3345321,-0.6898556,348.0816,306.8986,4.962483,0.8045039,-0.1340698,-0.4793379,358.3949,297.2961,357.2102
2018/06/21 - 03:57:59.917425,39.86106,0.9735594,0.3345329,-0.6902745,348.1263,306.2677,4.906297,0.8022488,-0.1334317,-0.4819438,358.252,296.6431,357.195
2018/06/21 - 03:57:59.929393,39.87229,0.9731405,0.3344636,-0.6907165,348.1142,305.6328,4.83088,0.8000576,-0.1326778,-0.484432,358.0979,296.1024,357.1887
2018/06/21 - 03:57:59.944353,39.8827,0.9728785,0.3344187,-0.6912285,348.1461,304.9576,4.729924,0.7977998,-0.1316231,-0.4867142,357.881,295.7111,357.1447
2018/06/21 - 03:57:59.952331,39.89484,0.9726334,0.3343336,-0.6916695,348.1402,304.281,4.679178,0.7954444,-0.130422,-0.4889888,357.6852,295.3276,357.0973
2018/06/21 - 03:57:59.964300,39.90723,0.9723789,0.3343053,-0.69214,348.1336,303.6958,4.618146,0.7929383,-0.1290497,-0.4915077,357.4826,294.7757,357.0429
2018/06/21 - 03:57:59.974273,39.91681,0.9722264,0.3343329,-0.6925794,348.1594,303.0597,4.650935,0.7905519,-0.1276346,-0.4938792,357.2576,294.1731,356.9463
2018/06/21 - 03:57:59.984246,39.92742,0.9720877,0.3343577,-0.6930064,348.1298,302.3232,4.687853,0.7881138,-0.1261922,-0.4962422,357.0503,293.5941,356.8368
2018/06/21 - 03:57:59.996214,39.93884,0.9718924,0.3344494,-0.6935304,348.0776,301.5917,4.702859,0.7856467,-0.1246483,-0.4986213,356.8404,293.0018,356.7318
2018/06/21 - 03:58:00.008183,39.95014,0.9717668,0.3345377,-0.694061,348.0755,300.8126,4.673015,0.7831833,-0.123012,-0.5010195,356.5806,292.4046,356.6652
2018/06/21 - 03:58:00.017158,39.96066,0.971685,0.334593,-0.6945649,348.0433,300.0333,4.589807,0.7806997,-0.1213478,-0.5034465,356.2875,291.8609,356.6156
2018/06/21 - 03:58:00.029126,39.97166,0.9715969,0.3346306,-0.6951066,347.9843,299.405,4.465902,0.7781703,-0.119533,-0.5058722,355.9384,291.3454,356.5679
2018/06/21 - 03:58:00.040097,39.98304,0.9715788,0.334651,-0.6955072,347.8961,298.7099,4.422877,0.7755545,-0.1176661,-0.5082088,355.5881,290.8767,356.4992
2018/06/21 - 03:58:00.051067,39.99375,0.9715942,0.3347215,-0.6959869,347.8859,298.0582,4.389424,0.7729075,-0.1157363,-0.5104406,355.256,290.5329,356.3752
2018/06/21 - 03:58:00.062039,40.00542,0.9716142,0.3347691,-0.6964193,347.8361,297.3762,4.3901,0.7702155,-0.1138163,-0.5127593,354.9196,290.1528,356.2245
2018/06/21 - 03:58:00.074006,40.01625,0.9714898,0.3347876,-0.6968624,347.7484,296.714,4.410285,0.7674692,-0.1119035,-0.5151757,354.5906,289.6756,356.0727
2018/06/21 - 03:58:00.083980,40.02703,0.9714586,0.3348596,-0.6972753,347.7708,295.9726,4.433803,0.7647058,-0.1100316,-0.5176712,354.3277,289.1466,355.9007
2018/06/21 - 03:58:00.095948,40.03872,0.9713294,0.334861,-0.6976814,347.725,295.278,4.403467,0.7619402,-0.1082231,-0.5203655,354.1249,288.5681,355.719
2018/06/21 - 03:58:00.106918,40.04957,0.9712933,0.3348629,-0.6980956,347.7423,294.62,4.391812,0.7592883,-0.1065071,-0.5232031,353.8921,287.9474,355.5616
2018/06/21 - 03:58:00.122875,40.06075,0.9712903,0.3347726,-0.6984005,347.7323,293.9874,4.41837,0.7565874,-0.1048061,-0.5262509,353.68,287.2761,355.4439
2018/06/21 - 03:58:00.129857,40.07257,0.9712169,0.3347884,-0.6987841,347.8587,293.4112,4.384308,0.753991,-0.1031331,-0.5294879,353.4815,286.5982,355.3149
2018/06/21 - 03:58:00.139830,40.08292,0.9711419,0.3346388,-0.6990126,347.9111,292.7874,4.482057,0.7515982,-0.1015051,-0.5327798,353.1843,285.8915,355.2185
2018/06/21 - 03:58:00.151798,40.09415,0.9711449,0.3345595,-0.6993048,348.0504,292.1525,4.537724,0.7492151,-0.09988857,-0.536136,352.9286,285.2055,355.0998
2018/06/21 - 03:58:00.161771,40.10476,0.971162,0.3345197,-0.6996174,348.1956,291.4299,4.550941,0.7468412,-0.09828097,-0.5394695,352.6978,284.6116,354.9448
2018/06/21 - 03:58:00.173740,40.1162,0.9711038,0.3343997,-0.6999362,348.2428,290.7094,4.626244,0.7444424,-0.09668171,-0.5428612,352.4705,284.0158,354.8105
2018/06/21 - 03:58:00.184710,40.12734,0.9711266,0.3344013,-0.7002403,348.2902,289.8647,4.599416,0.7421137,-0.0951261,-0.5464383,352.3002,283.3778,354.7156
2018/06/21 - 03:58:00.196679,40.13866,0.9711156,0.3344579,-0.7006093,348.2911,289.1139,4.506759,0.7399772,-0.09365478,-0.5501639,352.1255,282.6483,354.627
2018/06/21 - 03:58:00.207649,40.14955,0.9710771,0.3345193,-0.7009147,348.2731,288.4045,4.4528,0.7379494,-0.0921946,-0.5539661,351.9769,281.8934,354.5183
2018/06/21 - 03:58:00.217623,40.16085,0.9710851,0.3345333,-0.7011379,348.2307,287.7333,4.415493,0.7360611,-0.09070811,-0.5579405,351.8295,281.1048,354.4066
2018/06/21 - 03:58:00.229590,40.17241,0.9711639,0.3345418,-0.7012904,348.2387,287.0961,4.4048,0.7343895,-0.08926854,-0.5620142,351.6365,280.319,354.3241
